Date,BIL,CBFSX,GVI,HYG,IYR,JEDAX,JKD,LDVIX,USCI,VEMAX,VIGRX,VTIAX,^RUT
2020-07-14,91.53700256347656,10.740055084228516,116.90679931640625,81.05856323242188,77.65901947021484,7.54111909866333,180.39535522460938,28.6200008392334,27.040000915527344,35.32203674316406,108.32258605957031,27.368650436401367,1428.260009765625
2020-07-15,91.53700256347656,10.75985050201416,116.78765106201172,81.51900482177734,78.46414184570312,7.580549716949463,182.3087158203125,28.610000610351562,27.110000610351562,35.331939697265625,108.97158813476562,27.627031326293945,1478.27001953125
2020-07-16,91.5270004272461,10.779648780822754,117.08552551269531,81.59738159179688,77.60932159423828,7.590407371520996,181.6908721923828,28.229999542236328,27.079999923706055,34.77724838256836,108.15284729003906,27.35871124267578,1467.56005859375
2020-07-17,91.53700256347656,10.799445152282715,117.02595520019531,81.82270050048828,78.58341217041016,7.6101226806640625,183.1358642578125,28.3700008392334,27.270000457763672,34.99516677856445,108.57219696044922,27.517715454101562,1473.3199462890625
2020-07-20,91.53700256347656,10.839041709899902,117.00608825683594,82.31253814697266,77.64907836914062,7.63969612121582,183.19564819335938,29.829999923706055,27.270000457763672,35.51023483276367,111.14822387695312,27.74628448486328,1467.949951171875
2020-07-21,91.53700256347656,10.87863540649414,117.125244140625,82.69462585449219,77.84786987304688,7.708699703216553,183.74375915527344,29.06999969482422,27.75,35.83710861206055,110.35943603515625,27.905288696289062,1487.510009765625
2020-07-22,91.5270004272461,10.888534545898438,117.14510345458984,82.86116790771484,79.04063415527344,7.738272666931152,185.21864318847656,29.239999771118164,28.059999465942383,35.747962951660156,111.00843811035156,27.905288696289062,1490.1400146484375
2020-07-23,91.53700256347656,10.918229103088379,117.22453308105469,82.8023910522461,78.63311004638672,7.7579874992370605,182.90664672851562,28.09000015258789,28.15999984741211,35.49042892456055,108.55223846435547,27.71647071838379,1490.199951171875
2020-07-24,91.5270004272461,10.908332824707031,117.23446655273438,82.8807601928711,78.03672790527344,7.738272666931152,181.9898223876953,28.09000015258789,28.15999984741211,35.2427978515625,108.0729751586914,27.557466506958008,1467.550048828125
2020-07-27,91.5270004272461,10.87863540649414,117.07560729980469,83.07669830322266,78.94123840332031,7.7579874992370605,183.38499450683594,28.559999465942383,28.56999969482422,35.69843673706055,109.610595703125,27.91522789001465,1484.6500244140625
2020-07-28,91.53700256347656,10.898432731628418,117.25431823730469,82.86116790771484,80.35267639160156,7.7579874992370605,182.4382781982422,28.010000228881836,28.56999969482422,35.55976486206055,108.37251281738281,27.79597282409668,1469.760009765625
2020-07-29,91.53700256347656,10.9063720703125,117.36354064941406,83.32161712646484,82.15177154541016,7.764912128448486,184.6007843017578,28.510000228881836,28.770000457763672,36.0649299621582,109.9400863647461,28.084169387817383,1500.6300048828125
2020-07-30,91.5270004272461,10.926219940185547,117.42312622070312,83.49795532226562,81.73430633544922,7.764912128448486,184.0028533935547,28.770000457763672,28.520000457763672,35.78758239746094,110.05990600585938,27.776098251342773,1495.0999755859375
2020-07-31,91.53700256347656,10.93614387512207,117.4727554321289,83.65470886230469,81.56532287597656,7.784694671630859,186.8330535888672,29.389999389648438,28.950000762939453,35.66871643066406,111.75727844238281,27.40839958190918,1480.4300537109375
