Date,BIL,IYR,JKD,MUB,VIGRX,VISVX,^RUT
2008-02-25,86.26435852050781,39.20543670654297,58.293800354003906,69.6768798828125,26.799283981323242,11.705445289611816,710.4600219726562
2008-02-26,86.32075500488281,39.18166732788086,58.606040954589844,69.73258972167969,27.024925231933594,11.79094409942627,717.3200073242188
2008-02-27,86.33954620361328,38.9024772644043,58.415653228759766,69.29400634765625,26.998886108398438,11.752080917358398,716.4400024414062
2008-02-28,86.33954620361328,38.09459686279297,57.8748893737793,68.1105728149414,26.86003303527832,11.557768821716309,705.719970703125
2008-02-29,86.3583755493164,37.42930221557617,56.572540283203125,67.65806579589844,26.17442512512207,11.239092826843262,686.1799926757812
2008-03-03,86.3904037475586,37.63127517700195,56.641117095947266,68.42401885986328,26.19178581237793,11.239092826843262,684.219970703125
2008-03-04,86.3904037475586,37.32831954956055,56.80104064941406,69.03142547607422,26.13103675842285,11.184687614440918,680.97998046875
2008-03-05,86.37153625488281,37.29267883300781,56.93811798095703,69.1920394897461,26.356678009033203,11.208006858825684,683.739990234375
2008-03-06,86.40923309326172,35.581886291503906,55.97848129272461,69.569091796875,25.844646453857422,10.866009712219238,662.780029296875
2008-03-07,86.40923309326172,35.93831253051758,55.51390075683594,69.80648803710938,25.584287643432617,10.858240127563477,660.1099853515625
2008-03-10,86.40923309326172,35.35616683959961,54.75990295410156,69.82743835449219,25.13300132751465,10.663928031921387,643.969970703125
2008-03-11,86.40923309326172,37.868865966796875,56.2374382019043,69.72268676757812,25.896711349487305,11.12283992767334,673.8099975585938
2008-03-12,86.42807006835938,37.0550651550293,56.22219467163086,69.86930084228516,25.740495681762695,10.990609169006348,667.3099975585938
2008-03-13,86.40923309326172,37.518402099609375,56.32120132446289,69.55513000488281,25.931427001953125,11.161728858947754,679.7100219726562
2008-03-14,86.52225494384766,36.90656280517578,55.48343276977539,69.69476318359375,25.436750411987305,10.920609474182129,662.9000244140625
2008-03-17,86.50341033935547,36.657073974609375,55.20924377441406,69.79248809814453,25.063579559326172,10.757264137268066,650.47998046875
2008-03-18,86.59761047363281,38.52824783325195,57.067588806152344,69.47129821777344,26.02689552307129,11.216179847717285,681.9299926757812
2008-03-19,86.61640930175781,38.106483459472656,56.290733337402344,69.8553237915039,25.332611083984375,10.959498405456543,664.1300048828125
2008-03-20,86.59761047363281,39.69845962524414,57.349388122558594,70.09271240234375,25.75785255432129,11.23951244354248,681.4199829101562
2008-03-24,86.52225494384766,40.37564468383789,57.91297912597656,69.57601928710938,26.297016143798828,11.480636596679688,701.280029296875
2008-03-25,86.46574401855469,40.6939811706543,57.9581184387207,69.54112243652344,26.470935821533203,11.550642013549805,705.27001953125
2008-03-26,86.52225494384766,39.61882781982422,57.58328628540039,69.57601928710938,26.314407348632812,11.44174575805664,702.1099853515625
2008-03-27,86.54105377197266,39.450653076171875,57.208473205566406,69.569091796875,25.975263595581055,11.286181449890137,692.3900146484375
2008-03-28,86.46574401855469,38.843990325927734,56.6654167175293,69.82041931152344,25.80133819580078,11.15395450592041,683.1799926757812
2008-03-31,86.55992889404297,39.10226058959961,56.9790153503418,69.778564453125,25.95787239074707,11.255071640014648,687.969970703125
2008-04-01,86.50332641601562,41.02434539794922,58.53943634033203,69.27708435058594,26.78400230407715,11.643982887268066,710.6500244140625
2008-04-02,86.50332641601562,41.19853973388672,58.23347854614258,69.30519104003906,26.731821060180664,11.682872772216797,712.27001953125
2008-04-03,86.50332641601562,42.039451599121094,58.24879837036133,69.3822250366211,26.78400230407715,11.698429107666016,713.5700073242188
2008-04-04,86.54102325439453,41.354705810546875,58.3787956237793,69.78134155273438,26.905746459960938,11.659539222717285,713.72998046875
2008-04-07,86.50332641601562,41.25860595703125,58.41707229614258,70.19447326660156,26.905746459960938,11.667317390441895,712.6799926757812
2008-04-08,86.55992889404297,40.74205017089844,58.41707229614258,70.4605712890625,26.83617401123047,11.628424644470215,711.9199829101562
2008-04-09,86.55992889404297,39.91313934326172,57.88928985595703,71.0908432006836,26.644859313964844,11.410634994506836,698.3800048828125
2008-04-10,86.55992889404297,39.82905578613281,58.24879837036133,70.91576385498047,26.89704704284668,11.503973960876465,707.4199829101562
2008-04-11,86.55992889404297,39.684898376464844,56.86427688598633,71.21685791015625,26.3665828704834,11.255071640014648,688.1599731445312
2008-04-14,86.59767150878906,39.46866226196289,56.963687896728516,71.10482788085938,26.323104858398438,11.216179847717285,686.0700073242188
2008-04-15,86.59767150878906,39.67288589477539,57.017250061035156,71.25189208984375,26.40137481689453,11.340630531311035,692.0599975585938
2008-04-16,86.54102325439453,41.384735107421875,58.05754089355469,71.13986206054688,27.04488182067871,11.682872772216797,713.3900146484375
2008-04-17,86.54102325439453,41.625003814697266,57.98870849609375,71.35691833496094,27.00139617919922,11.636201858520508,708.0
2008-04-18,86.4844741821289,41.667049407958984,58.646541595458984,71.45498657226562,27.584035873413086,11.807323455810547,721.0700073242188
2008-04-21,86.52220916748047,41.25260543823242,58.501224517822266,71.15383911132812,27.679689407348633,11.721759796142578,718.0
2008-04-22,86.54102325439453,41.06039047241211,58.13404846191406,71.17483520507812,27.357940673828125,11.53508472442627,703.7100219726562
2008-04-23,86.54102325439453,41.53489303588867,58.08815383911133,70.96480560302734,27.52316665649414,11.542862892150879,708.1099853515625
2008-04-24,86.55992889404297,42.489925384521484,58.715389251708984,70.7896957397461,27.584035873413086,11.713984489440918,717.0700073242188
2008-04-25,86.55992889404297,42.634098052978516,58.73832702636719,70.62162017822266,27.72317123413086,11.815102577209473,721.8800048828125
2008-04-28,86.50332641601562,42.730186462402344,58.69244384765625,70.69168090820312,27.70578384399414,11.877328872680664,725.3699951171875
2008-04-29,86.59767150878906,42.11152648925781,58.48588943481445,70.72663116455078,27.610126495361328,11.807323455810547,718.9299926757812
2008-04-30,86.50332641601562,41.37272262573242,58.13404846191406,70.85975646972656,27.470989227294922,11.752872467041016,716.1799926757812
2008-05-01,86.56754302978516,42.34577941894531,59.051971435546875,70.99313354492188,27.940576553344727,12.001776695251465,729.75
2008-05-02,86.51087188720703,42.417850494384766,59.2278938293457,70.81758117675781,28.001455307006836,11.97844409942627,725.739990234375
2008-05-05,86.52979278564453,42.31575012207031,58.990745544433594,70.78250885009766,27.94927215576172,11.931775093078613,724.3499755859375
2008-05-06,86.49200439453125,42.65210723876953,59.34263229370117,70.67012786865234,28.19276237487793,12.001776695251465,729.7899780273438
2008-05-07,86.54864501953125,41.396751403808594,58.42469024658203,70.80355072021484,27.775352478027344,11.815102577209473,716.2100219726562
2008-05-08,86.51087188720703,41.37874984741211,58.554744720458984,70.88783264160156,27.96666145324707,11.838438034057617,719.5499877929688
2008-05-09,86.54864501953125,41.08441162109375,58.27171325683594,71.1265869140625,27.82752799987793,11.838438034057617,720.0499877929688
2008-05-12,86.54864501953125,41.96137237548828,58.883663177490234,71.16172790527344,28.097110748291016,12.056225776672363,733.22998046875
